,Unnamed: 0,id,機構名稱,地址,連絡人,連絡電話,Email,距離(km),lat,lng
1568,1568,1569,玉山動物醫院,臺北市信義區信義路六段37號 room,蘇惠麗,02-23466659,huili.su@gmail.com,,22.75753,120.26594
1569,1569,1570,愛心動物醫院,臺北市信義區光復南路563號1樓 room,許志全,02-23451643,ilovedogcat@gmail.com,,22.75753,120.26594
1570,1570,1571,中華民國保護動物協會,臺北市大安區信義路四段263號3樓之6 room,李朝全,02-27040809,apaofroc@gmail.com,,22.75753,120.26594
1571,1571,1572,恩加動物醫院,臺北市信義區松山路315-2號 room,張恩愷,02-87877551,enkaiangus@yahoo.com.tw,,22.75753,120.26594
1572,1572,1573,崇安動物醫院,臺北市信義區中坡南路62號1樓 room,曹國卿,02-27276027,ellen.tsao@hotmail.com,,22.75753,120.26594
1573,1573,1574,詠欣動物醫院,臺北市信義區莊敬路428號1樓 room,邱顯閔,02-27202631,broomstick3000@yahoo.com.tw,,22.75753,120.26594
1574,1574,1575,社團法人台灣收容動物關懷協會,臺北市中山區吉林路150號3樓之13 room,徐詩堯,02-22978260,zoarings@hotmail.com,,22.75753,120.26594
1575,1575,1576,星辰動物醫院,臺北市信義區松隆路225號1樓 room,吳澤偉,02-27611199,wu543320@yahoo.com.tw,,22.75753,120.26594
1576,1576,1577,松山動物醫院,臺北市信義區松山路275號 room,陳炳旭,02-27673322,r95629010@ntu.edu.tw,,22.75753,120.26594
1577,1577,1578,臺北市流浪貓保護協會,臺北市信義區信義路6段81號1樓 room,邱文君,02-27261079,jingyi@so-net.net.tw,,22.75753,120.26594
1578,1578,1579,沐樂動物醫院,臺北市信義區忠孝東路4段559巷30號1樓 room,師維孝,27699899,hello@jsvets.com,,22.75753,120.26594
1579,1579,1580,和動物醫院,臺北市信義區基隆路一段115號1樓 room,楊順農,0907-232-272,he.vethospital@gmail.com,,22.75753,120.26594
1580,1580,1581,逗貓坊,臺北市信義區永吉路380號1樓 room,曾繼正,0227686348,trig365work519@yahoo.com.tw,,22.75753,120.26594
1581,1581,1582,牧屋貓診所,臺北市信義區市民大道6段250號7樓 room,余牧容,,keymuriel@gmail.com,,22.75753,120.26594
1582,1582,1583,安庭動物醫院,臺北市大安區金山南路二段139號1樓 room,陳宏盈,02-23923655,stupid0512@mail.vm.nchu.edu.tw,,22.75753,120.26594
1583,1583,1584,萬國家畜醫院,臺北市大安區新生南路二段80之3號1樓 room,張博麟,02-23965136,cosmovet@seed.net.tw,,22.75753,120.26594
1584,1584,1585,康福動物醫院,臺北市大安區瑞安街135巷23號 room,黃立文,02-27074075,kvet568@gmail.com,,22.75753,120.26594
1585,1585,1586,復興動物醫院,臺北市松山區八德路二段381號 room,魏珠玲,02-27711414,,,22.75753,120.26594
1586,1586,1587,臺大生資暨農學院附設動物醫院,臺北市大安區基隆路三段153號 room,季昭華,02-27396828#3210,ntuvet414@gmail.com,,22.75753,120.26594
1587,1587,1588,華欣家畜醫院error,臺北市信義區光復南473巷13弄7號1樓 room,黃慶榮,02- 27224005,petdr@ms28.hinet.net,,22.75753,120.26594
1588,1588,1589,戴瑩乾動物醫院,臺北市大安區延吉街91號 room,戴瑩乾,02-27310809,tigers5115@yahoo.com.tw,,22.75753,120.26594
1589,1589,1590,富康動物醫院,臺北市大安區建國南路一段298號 room,董學康,02-27042562,drtung0135@yahoo.com.tw,,22.75753,120.26594
1590,1590,1591,上群動物醫院,臺北市大安區延吉街72之20號1 room,洪文男,02-27753007,hame0128@ms38.hinet.net,,22.75753,120.26594
1591,1591,1592,見安獸醫院,臺北市大安區四維路170巷45號 room,歐正生,02-27070989,drso211@yahoo.com.tw,,22.75753,120.26594
1592,1592,1593,五洲動物醫院,臺北市大安區新生南路一段137-2號 room,陳震寰,02-27079477,petveter@yahoo.com.tw,,22.75753,120.26594
1593,1593,1594,敦化動物醫院,臺北市大安區敦化南路一段279號 room,陳貞夙,0227080284,jensuh.nai@msa.hinet.net,,22.75753,120.26594
1594,1594,1595,弘吉獸醫院,臺北市大安區市民大道3段238號1樓 room,林政興,02-27410958,hc27410958@gmail.com,,22.75753,120.26594
1595,1595,1596,名人維東尼動物醫院,臺北市大安區建國南路一段358號 room,蔡坤龍,02-27090123,,,22.75753,120.26594
1596,1596,1597,專心動物醫院,臺北市大安區和平東路二段34-1號1樓 room,洪榮偉,02-23633016,vh23633016@gmail.com,,22.75753,120.26594
1597,1597,1598,立健動物醫院,臺北市信義區和平東路三段255號 room,劉評乾,02-27339102,lejan255@gmail.com,,22.75753,120.26594
1598,1598,1599,興泰動物醫院,臺北市松山區延吉街57號 room,張紹沛,25795722,gtahtp@gmail.com,,22.75753,120.26594
1599,1599,1600,仁愛動物醫院,臺北市大安區仁愛路四段228之5號 room,朱建光,02-27029165,chu.vet@msa.hinet.net,,22.75753,120.26594
1600,1600,1601,曾安動物醫院,臺北市大安區通化街148號 room,曾章原,02-27383248,johncyt1029@gmail.com,,22.75753,120.26594
1601,1601,1602,佑仁動物醫院,臺北市大安區和平東路1段200號 room,許右憲,02-23635377,yoren@hotmail.com.tw,,22.75753,120.26594
1602,1602,1603,澄毅動物醫院,臺北市大安區安和路2段171巷13號 room,許祖誠,02-27334341,chengyi171@gmail.com,,22.75753,120.26594
1603,1603,1604,常明動物醫院,臺北市大安區復興南路2段322號1樓 room,駱虹霏,02-27030809,fei0701@yahoo.com.tw,,22.75753,120.26594
1604,1604,1605,碩聯動物醫院,臺北市大安區復興南路2段342-1號1樓 room,邱榮鐸,02-27366549,msah.vet@msa.hinet.net,,22.75753,120.26594
1605,1605,1606,沐恩動物醫院,臺北市大安區辛亥路1段86號 room,林文傑,02-23782300,muanamc@yahoo.com.tw,,22.75753,120.26594
1606,1606,1607,沐恩動物醫院,臺北市大安區辛亥路1段86號 room,林文傑,0223660203,muanamc@yahoo.com.tw,,22.75753,120.26594
1607,1607,1608,敦品動物醫院,臺北市大安區大安路1段205-1號1樓 room,劉榮宗,02-27070877,service@dvminfo.com,,22.75753,120.26594
1608,1608,1609,遠見動物醫院,臺北市大安區和平東路二段68號1樓 room,張雅斐,02-23775388#5386,veca.vet@gmail.com,,22.75753,120.26594
1609,1609,1610,幸福動物醫院,臺北市大安區延吉街251號1樓 room,陳宗德,02-27005277,sabrina922217@hotmail.com,,22.75753,120.26594
1610,1610,1611,中華民國流浪動物花園協會,臺北市大安區羅斯福路3段269巷70號6樓 room,張賀榮,02-26620375,ghaa.tw@gmail.com,,22.75753,120.26594
1611,1611,1612,麟安動物醫院,臺北市大安區和平東路三段324號 room,江佳淵,02-27383008,gavin.cyc@msa.hinet.net,,22.75753,120.26594
1612,1612,1613,極光動物醫院,臺北市大安區建國南路2段31號 room,蔡仙瑩,27848211,auroraicu@gmail.com,,22.75753,120.26594
1613,1613,1614,明誠動物醫院,臺北市大安區瑞安街45號 room,向才園,27086310,hsinag.kao@gmail.com,,22.75753,120.26594
1614,1614,1615,社團法人台灣愛貓協會,臺北市大安區仁愛路4段345巷2弄3號4樓 room,蔡葦澄,,wei827@gmail.com,,22.75753,120.26594
1615,1615,1616,杜克動物醫院,臺北市大安區和平東路3段117號1、2樓 room,梁赫烜,87324789,dukevet@gmail.com,,22.75753,120.26594
1616,1616,1617,寵樂動物醫院,臺北市大安區文昌街89號 room,杜青蓉,27087967,peteden168@gmail.com,,22.75753,120.26594
1617,1617,1618,貓醫生的貓診所,臺北市大安區忠孝東路3段194號2樓之1 room,謝富閔,27715810,thecatclinictw@gmail.com,,22.75753,120.26594
1618,1618,1619,社團法人台灣懷生相信動物協會,臺北市大安區基隆路3段155巷124號 room,陳淑娟,0955623479,faithforanimals@gmail.com,,22.75753,120.26594
1619,1619,1620,愛貓園動物醫院,臺北市大安區基隆路2段124號 room,朱峻德,27363521,lovecatline4@gmail.com,,22.75753,120.26594
1620,1620,1621,旻利寵物用品社,臺北市大安區光復南路700號1、2樓 room,孫定亞,02-23258020,snoopy40222@gmail.com,,22.75753,120.26594
1621,1621,1622,金吉旺寵物有限公司,臺北市大安區基隆路2段104號1樓 room,王偉志,0933097072,a0933097072@yahoo.com.tw,,22.75753,120.26594
1622,1622,1623,社團法人中華動物福祉國際交流協會,臺北市大安區信義路4段236號7樓之1 room,黃美雪,27040809#35,service@cawia.org,,22.75753,120.26594
1623,1623,1624,心傳動物醫院,臺北市大安區和平東路2段339號1樓 room,盧大立,27555568,chuanvet@gmail.com,,22.75753,120.26594
1624,1624,1625,森寵動物醫院,臺北市大安區基隆路二段118號2樓 room,陳正倫,02-27324986,f0146@ettoday.net,,22.75753,120.26594
1625,1625,1626,顧寶寶寵物用品店,臺北市大安區光復南路702號1樓 room,顧定亨,02-27043736,m86613927@gmail.com,,22.75753,120.26594
1626,1626,1627,宏成動物醫院,臺北市大安區和平東路三段66-1號 room,羅勝騰,,satanayumi@gmail.com,,22.75753,120.26594
1627,1627,1628,小王子貓專科醫院,臺北市大安區建國南路2段197號 room,留博彥,,prince.cat.hospital@gmail.com,,22.75753,120.26594
1628,1628,1629,亞洲獸醫專科醫院,臺北市大安區安和路2段171巷5號1樓 room,趙婷婷,,chaotting@gmail.com,,22.75753,120.26594
1629,1629,1630,樂膚莉動物醫院,臺北市大安區仁愛路3段82號 room,蔡曼琳,,lovelyvetderm@gmail.com,,22.75753,120.26594
1630,1630,1631,金草本寵物精品店,臺北市大安區基隆路2段110號1樓 room,陳明進,,,,22.75753,120.26594
1631,1631,1632,東宏動物醫院,臺北市中山區吉林路432號 room,陳俊宏,02-25957366,my_pet_doctor@yahoo.com.tw,,22.75753,120.26594
1632,1632,1633,恩典動物醫院,臺北市中山區民生東路二段45號1樓 room,朱淵源,02-25314545,vrickychu@gmail.com,,22.75753,120.26594
1633,1633,1634,弘安動物醫院,臺北市中山區五常街69號 room,洪文貴,02-25045630,hsiu.hwa@msa.hinet.net,,22.75753,120.26594
1634,1634,1635,大晶動物醫院,臺北市中山區農安街72號 room,陳忠民,02-25970625,dogkingvet@gmail.com,,22.75753,120.26594
1635,1635,1636,北安動物醫院error,臺北市中山區北安路642號1樓 room,陳威達,02-25335990,s8638115@yahoo.com.tw,,22.75753,120.26594
1636,1636,1637,美加璦動物醫院,臺北市中山區龍江路443巷1之2號 room,林俊民,02-25054989,candychen0007@yahoo.com.tw,,22.75753,120.26594
1637,1637,1638,廣慈動物醫院,臺北市中山區錦州街371號 room,張坤銘,02-25044236,c2288537@ms31.hinet.net,,22.75753,120.26594
1638,1638,1639,中山動物醫院,臺北市松山區民權東路三段140巷5號 room,黃哲毅,02-27196996,linger_lin@tomail.com.tw,,22.75753,120.26594
1639,1639,1640,太僕動物醫院,臺北市中山區龍江路260號1樓 room,吳明峰,02-25170902,0@0.tw,,22.75753,120.26594
1640,1640,1641,龍江獸醫院,臺北市中山區龍江路21巷1號1樓 room,陳碧誠,02-27722223,chou5412@ms37.com.tw,,22.75753,120.26594
1641,1641,1642,大直動物醫院,臺北市中山區北安路468號1樓 room,吳伊婷,02-85096306,ginaa15@yahoo.com.tw,,22.75753,120.26594
1642,1642,1643,紀劃犬貓專科醫院,臺北市中山區民生東路1段83號1F room,周國雄,02-2521220,schemevetclinic.2015@gmail.com,,22.75753,120.26594
1643,1643,1644,惟新動物醫院,臺北市中山區明水路672巷34號 room,林錦宏,02-85023725,wellseenAH@gmail.com,,22.75753,120.26594
1644,1644,1645,伊甸動物醫院,臺北市中山區北安路554巷33號1樓 room,高茂仁,02-85092579,38edenah@gamil.com,,22.75753,120.26594
1645,1645,1646,長宏動物醫院,臺北市中山區吉林路173號 room,吳家慶,0225678939,changhung2014@gmail.com,,22.75753,120.26594
1646,1646,1647,社團法人臺北市支持流浪貓絕育計劃協會,臺北市松山區延吉街10巷3號 room,甘明士,25779931,tnr@tnrtw.org,,22.75753,120.26594
1647,1647,1648,臺北市寵物商業同業公會,臺北市中正區羅斯福路2段150號6樓之7 room,羅瑤,02-2368-6656,bensa@livemail.tw,,22.75753,120.26594
1648,1648,1649,小王子動物醫院,臺北市中山區興雅里松江路26巷32號1樓 room,林建良,0225676897,prince.vet.taipei@gmail.com,,22.75753,120.26594
1649,1649,1650,吉米犬貓專科醫院,臺北市中山區林森北路649號1樓 room,陳貞佑,0225855991,vmyoyo@hotmail.com,,22.75753,120.26594
1650,1650,1651,德心動物醫院,臺北市中山區長春路229號 room,林至凱,25045355,info@virtue.com.tw,,22.75753,120.26594
1651,1651,1652,路米動物醫院,臺北市中山區民生東路3段28號1樓 room,許國軒,25163328,lumiamc328@gmail.com,,22.75753,120.26594
1652,1652,1653,犬貓物語生活館,臺北市中山區林森北路472-5號1樓 room,陳佳裕,02-25212532,trcgo@yahoo.com.tw,,22.75753,120.26594
1653,1653,1654,凱揚動物醫院,臺北市中山區八德路2段331號1、2樓 room,林上竣,,myvet88@gmail.com,,22.75753,120.26594
1654,1654,1655,以立動物醫院,臺北市中山區敬業一路38號 room,余騰瑋,,elitevetcardiology@gmail.com,,22.75753,120.26594
1655,1655,1656,集英動物醫院,臺北市中山區長安東路一段61-1號一樓 room,朱百川,,genevetah@gmail.com,,22.75753,120.26594
1656,1656,1657,康廷動物醫院,臺北市中正區和平西路2段58-1號1樓 room,廖建洋,02-23928187,containvet@xuite.net,,22.75753,120.26594
1657,1657,1658,中正犬貓醫院,臺北市中正區重慶南路三段60之4號2樓 room,陳守正,02-23054880,l39797@ms14.hinet.net,,22.75753,120.26594
1658,1658,1659,來旺動物醫院,臺北市中正區重慶南路三段50號 room,楊清容,02-23051120,0@0.tw,,22.75753,120.26594
1659,1659,1660,恩旺動物醫院,臺北市中正區羅斯福路二段7之4號 room,關宇瑔,02-23947349,kuanex0869@yahoo.com.tw,,22.75753,120.26594
1660,1660,1661,漢民動物醫院,臺北市中正區和平西路一段156號 room,洪漢民,02-23074801,vetmanhong@gmail.com,,22.75753,120.26594
1661,1661,1662,佑昇動物醫院,臺北市中正區羅斯福路3段38號1樓 room,吳茂常,02-23656729,li.jay90@msa.hinet.net,,22.75753,120.26594
1662,1662,1663,台灣動物醫院,臺北市中正區忠孝東路二段74號 room,謝庭智,02-23412128,simonh22@ms22.hinet.net,,22.75753,120.26594
1663,1663,1664,古亭動物醫院,臺北市中正區羅斯福路二段138號 room,張哲誠,02-23693373,goodteam3373@yahoo.com.tw,,22.75753,120.26594
1664,1664,1665,金旺動物醫院,臺北市中正區青島東路33-2號 room,張振東,02-23212580,vetccd@ms2.hinet.net,,22.75753,120.26594
1665,1665,1666,恩孺動物診所,臺北市中正區金山南路一段92號 room,連于欣,02-23942821,d95629004@ntu.edu.tw,,22.75753,120.26594
1666,1666,1667,寶寶新動物醫院,臺北市中正區汀州路二段125號1F room,王詩純,02-23677624,baby_new125@yahoo.com.tw,,22.75753,120.26594
1667,1667,1668,博愛動物醫院,臺北市中正區杭洲南路二段92號1樓 room,林煜淳,02-33938850,clark209@yahoo.com.tw,,22.75753,120.26594
1668,1668,1669,瀚生動物醫院,臺北市中正區新生南路一段144-1號1樓 room,邱煌裕,02-23581765,chiu58tw@gmail.com,,22.75753,120.26594
1669,1669,1670,長青動物醫院,臺北市萬華區廣州街78號、78-1號1、2樓 room,林長青,02-23369908,egah001@yahoo.com.tw,,22.75753,120.26594
1670,1670,1671,社團法人台灣防止虐待動物協會,臺北市大安區和平東路3段346巷2之1號1樓 room,傅祥銓,27382130,cherry.chien@spca.org.tw,,22.75753,120.26594
1671,1671,1672,大安動物醫院,臺北市中正區羅斯福路4段62號1樓1 room,吳嶽安,,yenhanwu@gmail.com,,22.75753,120.26594
1672,1672,1673,晨光動物醫院,臺北市大同區重慶北路二段47號 room,戴振宏,02-25583347,ckvet@ms38.hinet.net,,22.75753,120.26594
1673,1673,1674,正安動物醫院,臺北市大同區民權西路240號 room,陳和顯,02-25571757,dha3120@yahoo.com.tw,,22.75753,120.26594
1674,1674,1675,成功動物醫院,臺北市中山區天祥路3號1樓 room,姜家麟,02-25218001,"torce@ms5.tisnet.net.tw,ckdcv@yahoo.com.tw",,22.75753,120.26594
1675,1675,1676,成功動物醫院,臺北市中山區天祥路3號1樓 room,姜家麟,0225538001,"torce@ms5.tisnet.net.tw,ckdcv@yahoo.com.tw",,22.75753,120.26594
1676,1676,1677,全民連鎖動物醫院總院,"臺北市大同區民生西路247,249號1-2樓 room",張國彬,02-25530371,lm666.lm666@msa.hinet.net,,22.75753,120.26594
1677,1677,1678,弘愛犬貓專科醫院,臺北市大同區民生西路105號1樓 room,葉昶輝,02-25503892,yehvet99@gmail.com,,22.75753,120.26594
1678,1678,1679,皇家動物醫院,臺北市大同區民族西路228號1樓 room,廖文雄,02-25960937,0@0.TW,,22.75753,120.26594
1679,1679,1680,永新動物醫院,臺北市大同區重慶北路3段185號1樓 room,曾世明,02-25982889,a02160811@yahoo.com.tw,,22.75753,120.26594
1680,1680,1681,傑翔動物醫院,臺北市大同區民權西路270之2號1樓 room,張傑翔,02-25570508,myfamily44@yahoo.com.tw,,22.75753,120.26594
1681,1681,1682,慈愛動物醫院寧夏分院,臺北市大同區寧夏路1號 room,陳俊達,02-25563320,lkpet@lkpet.com.tw,,22.75753,120.26594
1682,1682,1683,長沁動物醫院,臺北市大同區承德路3段9號1樓 room,張婷婷,02-25992119,tintinvet@gmail.com,,22.75753,120.26594
1683,1683,1684,湖光動物醫院,臺北市北投區大業路631號1樓 room,林雅哲,02-28966079,animals5007@gmail.com,,22.75753,120.26594
1684,1684,1685,旺竹動物醫院,臺北市大同區承德路3段142號1樓 room,張世強,02-25996230,wangzoovet@gmail.com,,22.75753,120.26594
1685,1685,1686,翊心動物醫院,臺北市萬華區西園路二段175號 room,朱榮芳,0223055518,andyani@iris.seed.net.tw,,22.75753,120.26594
1686,1686,1687,保全獸醫院,臺北市萬華區西藏路326號1樓 room,鄧賢銓,02-23024375,sd551127@hotmail.com,,22.75753,120.26594
1687,1687,1688,環南動物醫院,臺北市萬華區和平西路3段205號 room,劉正彥,02-23020109,a155092@gmail.com,,22.75753,120.26594
1688,1688,1689,萬華動物醫院,臺北市萬華區昆明街165號1樓 room,白順吉,02-23614831,dumpai@yahoo.com.tw,,22.75753,120.26594
1689,1689,1690,古德動物醫院,臺北市萬華區西園路二段194號1樓 room,詹昇諭,02-23088986,suging99@gmail.com,,22.75753,120.26594
1690,1690,1691,華中動物醫院,臺北市萬華區萬大路227號 room,劉懿樹,02-23328572,lessurge@ms37.hinet.net,,22.75753,120.26594
1691,1691,1692,雙園動物醫院,臺北市萬華區西園路二段105號1樓 room,王舒德,02-23084409,0@0.tw,,22.75753,120.26594
1692,1692,1693,翊心動物醫院,臺北市萬華區西園路2段175號 room,朱榮芳,02-23055518,andyani@iris.seed.net.tw,,22.75753,120.26594
1693,1693,1694,康寧動物醫院,臺北市萬華區長沙街2段157號 room,王聲文,02-23831528,wang081818@yahoo.com.tw,,22.75753,120.26594
1694,1694,1695,艋舺動物醫院,臺北市萬華區萬大路365號1樓 room,劉均凱,02-23010365,mongavet@gmail.com,,22.75753,120.26594
1695,1695,1696,志誠動物醫院,臺北市萬華區萬大路536號 room,林傳基,0223056634,samdvm@hotmail.com,,22.75753,120.26594
1696,1696,1697,林佳萍室內裝修工程有限公司,臺北市萬華區成都路155號4樓 room,林佳萍,23310599,lin0905019600@gmail.com,,22.75753,120.26594
1697,1697,1698,豐田生技資訊,臺北市萬華區長沙街二段111之1號2樓 room,黃嬿潤,,henry@mail.enrf.com.tw,,22.75753,120.26594
1698,1698,1699,品安動物醫院,臺北市文山區羅斯福路6段89號1樓 room,陳厚安,02-29359188,houanchen@hotmail.com,,22.75753,120.26594
1699,1699,1700,景美動物醫院,臺北市文山區羅斯福路六段6號1樓 room,張聰錦,02-29310850,jmah0850@gmail.com,,22.75753,120.26594
1700,1700,1701,維拉動物醫院,臺北市文山區興隆路一段94號 room,賴哲銳,02-29333872,jerryvet@ms37.hinet.net,,22.75753,120.26594
1701,1701,1702,正興獸醫院,臺北市文山區興隆路二段95巷5之1號 room,陳正哲,02-29330607,csvh1999@yahoo.com.tw,,22.75753,120.26594
1702,1702,1703,世安動物醫院,臺北市文山區興隆路三段298-2號 room,張世賢,02-22306841,changsis@ms27.hinet.net,,22.75753,120.26594
1703,1703,1704,再興動物醫院,臺北市文山區興隆路1段1號 room,莊秀美,02-29342899,amyvet57@yahoo.com.tw,,22.75753,120.26594
1704,1704,1705,木新動物醫院,臺北市文山區木新路三段133-2號1樓 room,廖炯華,02-29362748,simon.liao@msa.hinet.net,,22.75753,120.26594
1705,1705,1706,自強動物醫院,臺北市文山區興隆路四段108號 room,林士超,0229372852,a1298445@ms37.hinet.net,,22.75753,120.26594
1706,1706,1707,靜心獸醫院,臺北市文山區興隆路二段21號 room,侯省地,02-29330562,diohou116@yahoo.com.tw,,22.75753,120.26594
1707,1707,1708,正吉動物醫院,臺北市文山區羅斯福路五段47-1號1樓 room,彭昶貴,02-29347505,0@0.tw,,22.75753,120.26594
1708,1708,1709,康禾動物醫院,臺北市文山區興隆路四段159號之1 room,蕭欽瑀,02-29374998,0@0.tw,,22.75753,120.26594
1709,1709,1710,路加動物醫院,臺北市文山區興隆路2段187號1樓 room,金信權,02-55852108,lukevet@gmail.com,,22.75753,120.26594
1710,1710,1711,達仁動物醫院,臺北市文山區木柵路2段133號1樓 room,蔡依達,02-29371558,darenah@seed.net.tw,,22.75753,120.26594
1711,1711,1712,安心動物醫院,臺北市文山區羅斯福路五段17號 room,王仁潔,02-29326935,anxingah@gmail.com,,22.75753,120.26594
1712,1712,1713,大群動物醫院,臺北市文山區羅斯福路6段206號1樓 room,陳泰良,02-29305557,unini1106@yahoo.com.tw,,22.75753,120.26594
1713,1713,1714,締爾動物醫院,臺北市文山區木新路3段321號1樓 room,尤思菁,29388211,dear.ah321@gmail.com,,22.75753,120.26594
1714,1714,1715,景文動物醫院,臺北市文山區景文街29號1樓 room,張元炫,02-89319955,kumamotoshop@gmail.com,,22.75753,120.26594
1715,1715,1716,景興動物醫院,臺北市文山區景華街92號1樓 room,游文鈞,02-29330600,wgyou0115@gmail.com,,22.75753,120.26594
1716,1716,1717,加恩動物醫院,臺北市文山區木柵路1段102號1樓 room,劉黃頌欽,22360117,,,22.75753,120.26594
1717,1717,1718,朱動物醫院,臺北市文山區台北市文山區仙岩路62號1樓 room,朱育龍,0229332880,darkollie86@gmail.com,,22.75753,120.26594
1718,1718,1719,洪生動物醫院,臺北市南港區忠孝東路七段571號1樓 room,廖陳胤,02-27833715,0@0.tw,,22.75753,120.26594
1719,1719,1720,啟正動物醫院,臺北市南港區南港路一段289-1號 room,謝崎正,0226517616,chengvet@ms41.hinet.net,,22.75753,120.26594
1720,1720,1721,中研動物醫院,臺北市南港區研究院路1段72號 room,楊孝柏,02-26512100,bala.yang@msa.hinet.net,,22.75753,120.26594
1721,1721,1722,維恩動物醫院,臺北市南港區東新街13號1樓 room,蔡岳群,(02)26515527,loof1000@yahoo.com.tw,,22.75753,120.26594
1722,1722,1723,祐熙動物醫院,臺北市南港區玉成街66-26號 room,許時輔,02-26519198,youxivc@gmail.com,,22.75753,120.26594
1723,1723,1724,純粹動物醫院,臺北市南港區興中路80巷24號 room,張文軒,,pureah2020@gmail.com,,22.75753,120.26594
1724,1724,1725,西湖動物醫院,臺北市內湖區內湖路一段341之2號 room,賀淑玲,02-2799070010#10,hoshulin@yahoo.com.tw,,22.75753,120.26594
1725,1725,1726,港墘動物醫院,臺北市內湖區港墘路109-2號1樓 room,伍茂霖,02-26575990,pdakoukai@yahoo.com.tw,,22.75753,120.26594
1726,1726,1727,內湖動物醫院,臺北市內湖區內湖路一段45號 room,陳鶴松,02-27992011,jeff521009@gmail.com,,22.75753,120.26594
1727,1727,1728,全安動物醫院,臺北市內湖區東湖路113巷54號 room,林明進,02-26336495,linmingjin5646@gmail.com,,22.75753,120.26594
1728,1728,1729,康泰動物醫院,臺北市內湖區康樂街164之1號1F room,周政德,02-263130343068#3068,0@0.tw,,22.75753,120.26594
1729,1729,1730,德安動物醫院,臺北市內湖區內湖路一段611號 room,黃國倫,02-26582478,hcl45822000@gmail.com,,22.75753,120.26594
1730,1730,1731,勝利動物醫院,臺北市內湖區康樂街116-2號1樓 room,詹勝利,02-26327815,victorah0714@gmail.com,,22.75753,120.26594
1731,1731,1732,東湖動物醫院,臺北市內湖區東湖路43巷15號1樓 room,甘家銘,02- 26326622,sue214.sue69@msa.hinet.net,,22.75753,120.26594
1732,1732,1733,長慶動物醫院,臺北市內湖區東湖路7巷7號1樓 room,范長慶,02-26331257,garylily@kimo.com.tw,,22.75753,120.26594
1733,1733,1734,加洲動物醫院,臺北市內湖區文德路9號1樓 room,蔡俊佑,02-27987942,0@0.tw,,22.75753,120.26594
1734,1734,1735,大湖動物醫院,臺北市內湖區成功路5段10號 room,黃國安,02-27968241,huang.woody@gmail.com,,22.75753,120.26594
1735,1735,1736,宇恒動物醫院,臺北市內湖區民權東路6段57號1樓 room,謝祖揚,02-27951676,hector.hsieh@hotmail.com,,22.75753,120.26594
1736,1736,1737,全國動物醫院台北分院,臺北市內湖區舊宗路一段30巷13號1、2樓 room,林家榮,02-87918706,ntp-vet@vet.com.tw,,22.75753,120.26594
1737,1737,1738,健生動物醫院,臺北市內湖區成功路4段182巷8弄4號 room,蔡良正,02-27910198,0@0.TW,,22.75753,120.26594
1738,1738,1739,佳恩動物醫院,臺北市內湖區成功路3段117號1樓 room,楊佳麟,02-27941290,Calin1106@gmail.com,,22.75753,120.26594
1739,1739,1740,納嘉動物醫院,臺北市內湖區成功路五段55號1樓 room,楊世鴻,02-26330555,cheerman329@gmail.com,,22.75753,120.26594
1740,1740,1741,維康動物醫院,臺北市內湖區成功路3段150號1樓 room,林念儀,02-27937293,wellcarevet@gmail.com,,22.75753,120.26594
1741,1741,1742,佳康動物醫院,臺北市內湖區康寧路3段169-1號 room,文皓群,02-26318345,daladalahahaha@yahoo.com.tw,,22.75753,120.26594
1742,1742,1743,角落動物醫院,臺北市內湖區臺北市內湖區金湖路22號1樓 room,黃俊運,02-27926858,cornerhospital@gmail.com,,22.75753,120.26594
1743,1743,1744,樂沛動物醫院,臺北市內湖區成功路4段368號1、2樓 room,蔡金龍,02-27909218,lovepet368@gmail.com,,22.75753,120.26594
1744,1744,1745,興沛動物醫院,臺北市內湖區內湖路一段91巷32號 room,許傳忠,(02)27977553,happypetsah@gmail.com,,22.75753,120.26594
1745,1745,1746,社團法人台灣愛兔協會,臺北市內湖區內湖路一段73號3樓 room,吳盈瑾,0922560178,fanee@rabbit.org.tw,,22.75753,120.26594
1746,1746,1747,艾美動物醫院台北總院,臺北市內湖區港墘路107號1樓 room,張凱強,0225680768,aimeidvm@gmail.com,,22.75753,120.26594
1747,1747,1748,核心動物醫院,臺北市內湖區舊宗路1段50號 room,張義聖,,AH@unicore.com.tw,,22.75753,120.26594
1748,1748,1749,天母家畜醫院,臺北市士林區中山北路六段431號之3 room,郭詩淵,02- 28746381,simon12229@gmail.com,,22.75753,120.26594
1749,1749,1750,阿牛犬貓急診醫院,臺北市士林區基河路238號1樓 room,邱張祺,0228827381,anew.ah2@gmail.com,,22.75753,120.26594
1750,1750,1751,信達犬貓專科醫院,臺北市士林區華齡街22巷15弄5號 room,謝德和,02-28812150,gordov.aliex@msa.hinet.net,,22.75753,120.26594
1751,1751,1752,士林獸醫院,臺北市士林區中正路379號 room,彭家渝,02-28822193,imdrrobert@yahoo.com.tw,,22.75753,120.26594
1752,1752,1753,陽明家畜醫院,臺北市士林區天母東路1之6號 room,楊東盛,02-28726911,ymvh99@gmail.com,,22.75753,120.26594
1753,1753,1754,楊動物醫院,臺北市士林區中山北路六段368號 room,楊靜宇,02-28717261,canine0368@yahoo.com.tw,,22.75753,120.26594
